"OBJECTID","SCHOOL_NAM","County","X_Coord","Y_Coord"
"10848","KING ATUANI","Machakos","37.45126","-1.43191"
"10849","KIONYWENI","Machakos","37.46725","-1.49193"
"10850","KISAANI","Machakos","37.48616","-1.36963"
"10851","KISINZINI","Machakos","37.56819","-1.43558"
"10852","KISOLA","Machakos","37.5017","-1.45427"
"10853","KITANGE","Machakos","37.42049","-1.36476"
"10854","KITETENI","Machakos","37.6585","-1.47313"
"10855","KITHANGAINI","Machakos","37.378947","-1.48671"
"10856","KITHIANI","Machakos","37.333629","-1.412372"
"10857","KITHIANIO","Machakos","37.50665","-1.52148"
"10858","KITHUIA","Machakos","37.72968","-0.84095"
"10859","KITILE","Machakos","37.64003","-1.47432"
"10860","KITOONI SDA","Machakos","37.421108","-1.454089"
"10861","KITUIU","Machakos","37.58231","-1.42176"
"10862","KITULA","Machakos","37.373385","-1.46661"
"10863","KITWAMBA","Machakos","37.46428","-1.24478"
"10864","KIUNDWANI","Machakos","37.6178","-1.52607"
"10865","KIUUKUNI","Machakos","37.57036","-1.5402"
"10866","KIUUKUNI","Machakos","37.69825","-1.51536"
"10867","KIVALANI","Machakos","37.6662","-1.59169"
"10868","KIVANI","Machakos","37.35255","-0.94089"
"10869","KIVAUNI","Machakos","37.65431","-1.49766"
"10870","KOMBE","Machakos","37.331752","-1.450304"
"10871","KONZA","Machakos","37.13733","-1.7362"
"10872","KUNDU","Machakos","37.44179","-1.26852"
"10873","KUNIKILA","Machakos","37.388566","-1.240604"
"10874","KUSYODONGA","Machakos","37.40216","-1.18497"
"10875","KWAKATUNGE","Machakos","37.50493","-1.27431"
"10876","KWAKISAU","Machakos","37.44444","-1.33502"
"10877","KWAKISUA","Machakos","37.51361","-1.29831"
"10878","KWAMUTIA","Machakos","37.48723","-1.26737"
"10879","KWAMUTULA","Machakos","37.39681","-1.19217"
"10880","KWAMWONGA","Machakos","37.49279","-1.31144"
"10881","KWANDOO","Machakos","37.43497","-1.30843"
"10882","KWAVENGE","Machakos","37.42953","-1.40606"
"10883","KYAANI","Machakos","37.743241","-1.401164"
"10884","KYAIMU","Machakos","37.556","-1.47864"
"10885","KYAITHA","Machakos","37.4461","-1.50224"
"10886","KYALAVO","Machakos","37.62042","-1.54231"
"10887","KYAMATULA","Machakos","37.58062","-1.48116"
"10888","KYAMBOO","Machakos","37.38962","-1.25041"
"10889","KYAMBUSYA","Machakos","37.52184","-1.50269"
"10890","KYAMUTWII","Machakos","37.48137","-1.37783"
"10891","KYAMWEI","Machakos","37.47063","-1.39738"
"10892","KYANDA","Machakos","37.374","-1.61983"
"10893","KYANGANGA","Machakos","37.44623","-1.40577"
"10894","KYAWANGO","Machakos","37.50211","-1.32725"
"10895","KYEENGAI","Machakos","37.63334","-1.44147"
"10896","KYENGULI","Machakos","37.252232","-1.464956"
"10897","KYENI","Machakos","37.58749","-0.97115"
"10898","KYETHIVO","Machakos","37.49713","-1.48917"
"10899","KYOWANI","Machakos","37.70931","-1.529"
"10900","KYULUNI","Machakos","37.326003","-1.420129"
"10901","LEMA","Machakos","37.59634","-1.4521"
"10902","MAANZONI","Machakos","37.56121","-1.36374"
"10903","MAIANI","Machakos","37.40939","-1.50757"
"10904","MAKAALU","Machakos","37.56364","-1.42396"
"10905","MAKUTANO AIC","Machakos","37.47356","-1.40809"
"10906","MAKUTANO DEB","Machakos","37.47685","-1.40801"
"10907","MALAANI","Machakos","37.47144","-1.4751"
"10908","MAMILOKI","Machakos","37.415528","-1.49782"
"10909","MANZUVA","Machakos","37.387885","-1.216181"
"10910","MASAWA","Machakos","37.377004","-1.229141"
"10911","MASII ACADEMY","Machakos","37.441908","-1.459492"
"10912","MASII DEB","Machakos","37.450931","-1.481869"
"10913","MASII TOWNSHIP","Machakos","37.441123","-1.463107"
"10914","MATHUNTHINI","Machakos","37.468973","-1.383854"
"10915","MATULANI","Machakos","37.712481","-1.556489"
"10916","MATUU","Machakos","37.548124","-1.1407"
"10917","MAVINDINI","Machakos","37.55411","-1.451644"
"10918","MAVITINI","Machakos","37.582422","-1.531453"
"10919","MAWELE","Machakos","37.498655","-1.370993"
"10920","MBAANI","Machakos","37.483333","-1.466667"
"10921","MBAIKINI","Machakos","37.551538","-1.395045"
"10922","MBIUNI","Machakos","37.407104","-1.2532"
"10923","MIKUYUNI","Machakos","37.403812","-1.483564"
"10924","MIONDONI","Machakos","37.633088","-1.415783"
"10925","MISELENI","Machakos","37.354382","-1.177986"
"10926","MITHINI ABC","Machakos","37.409841","-1.449405"
"10927","MITHULUNI","Machakos","37.588504","-1.547983"
"10928","MIU DEB","Machakos","37.563855","-1.506072"
"10929","MUANGONI","Machakos","37.68028","-1.552835"
"10930","MUKUYUNI","Machakos","37.652636","-1.528538"
"10931","MUSAALANI","Machakos","37.461303","-1.311862"
"10932","MUTENDEU","Machakos","37.508939","-1.475827"
"10933","MUTHEI","Machakos","37.427005","-1.433401"
"10934","MUTHWANI","Machakos","37.375211","-1.215796"
"10935","MUTULA","Machakos","37.660199","-1.612439"
"10936","MUTYANGOI","Machakos","37.553531","-1.345034"
"10937","MUUMONI","Machakos","37.418938","-1.471884"
"10938","MUUSINI SA","Machakos","37.36536","-1.426605"
"10939","MUVWANA","Machakos","37.459651","-1.390401"
"10940","MWAASUA","Machakos","37.530169","-1.381059"
"10941","MWALA DEB","Machakos","37.448796","-1.353232"
"10942","MYANYANI H.G.M","Machakos","37.465972","-1.29347"
"10943","NDEINI","Machakos","37.56554","-1.34743"
"10944","NDULUKU","Machakos","37.54954","-1.32782"
"10945","NGAMBA","Machakos","37.52575","-1.46158"
"10946","NGANGANI","Machakos","37.619483","-1.303731"
"10947","NGOMANO","Machakos","37.6437","-1.45476"
"10948","NGULUI","Machakos","37.56767","-1.45446"
"10949","NGULUNI","Machakos","37.28759","-1.27089"
"10950","NGUMBAU","Machakos","37.69037","-1.53369"
"10951","NGUNYUMU","Machakos","37.36276","-1.18379"
"10952","NTHULUNI","Machakos","37.532634","-1.482954"
"10953","NUNGA","Machakos","37.5244","-1.41768"
"10954","NYAANI","Machakos","37.53544","-1.43416"
"10955","NYAANYAA","Machakos","37.43477","-1.25727"
"10956","NZOLOLO","Machakos","37.41873","-1.29576"
"10957","SOFIA","Machakos","37.54091","-1.39921"
"10958","ST MARYS","Machakos","37.43978","-1.47653"
"10959","SYATHANI","Machakos","37.45221","-1.34805"
"10960","TULILA","Machakos","37.69418","-1.5612"
"10961","UKALANI","Machakos","37.48206","-1.50407"
"10962","ULAANI","Machakos","37.32381","-1.63827"
"10963","UTITHI AIC","Machakos","37.31863","-1.36377"
"10964","UTITHINI","Machakos","37.42191","-1.24173"
"10965","UVAINI","Machakos","37.76183","-0.85876"
"10966","UVANGA","Machakos","37.72137","-1.57057"
"10967","VYULYA","Machakos","37.382001","-1.442929"
"10968","WAKAELA","Machakos","37.60252","-1.3838"
"10969","WAMUNYU ABC","Machakos","37.56072","-1.40637"
"10970","WAMUNYU FOR MENTALLY","Machakos","37.54812","-1.38407"
"10971","WETAA","Machakos","37.43446","-1.41501"
"10972","YAMALWA","Machakos","37.63125","-1.50569"
"10973","YIKIATINE","Machakos","37.46558","-1.43695"
"10974","YOANI DEB","Machakos","37.405253","-1.455393"
"10975","KATULANI PRIMARY","Machakos","37.59904","-1.115959"
"10976","MASII MWANGAZA","Machakos","37.448289","-1.482238"
"10977","ST JOSEPHS BOARDING","Machakos","37.40918","-1.24929"
"10978","ST LUCIA EDU COMPLEX","Machakos","37.6201","-1.54323"
"10979","ST PATRICKS MBIUNI","Machakos","37.40522","-1.24308"
"10980","WETAA ACADEMY","Machakos","37.435287","-1.417834"
"10981","RAY ACADEMY","Machakos","37.43936","-1.46076"
"10982","ST PAULS","Machakos","36.982451","-1.455682"
"10983","KIUUKUNI","Machakos","37.719584","-1.389392"
"10984","KITHANGAINI","Machakos","37.379779","-1.489469"
"10985","IANGUNI","Machakos","37.47026","-1.135805"
"10986","IATINENI","Machakos","37.468982","-1.029297"
"10987","IIANI","Machakos","37.38179","-1.65791"
"10988","IKOMBE","Machakos","37.670059","-1.289683"
"10989","ILUMANTHI","Machakos","37.474295","-1.074665"
"10990","INYANZAANI","Machakos","37.46382","-1.09202"
"10991","ITHEKETHINI","Machakos","37.539515","-1.185357"
"10992","IVIANI","Machakos","37.513936","-1.087693"
"10993","KAKONGO","Machakos","37.540156","-0.997754"
"10994","KAKUMINI","Machakos","37.5063","-1.15182"
"10995","KAKUNIKE","Machakos","37.77233","-1.38185"
"10996","KALAANI","Machakos","37.581451","-1.123445"
"10997","KALANDINI","Machakos","37.29569","-1.22322"
"10998","KALIANI","Machakos","37.643946","-1.387507"
"10999","KALOLENI","Machakos","37.389564","-1.081375"
"11000","KALUKUNI","Machakos","37.510672","-1.238498"
"11001","KALULINI","Machakos","37.780606","-1.428457"
"11002","KALYAMBEU","Machakos","37.667496","-1.23416"
"11003","KAMBI YA NDEKE","Machakos","37.494961","-1.208265"
"11004","KAMUTHAMBYA","Machakos","37.535779","-1.283048"
"11005","KAMWEANI","Machakos","37.443809","-1.204867"
"11006","KANGEMI","Machakos","37.38575","-1.099002"
"11007","KANGOKO","Machakos","37.564075","-1.30887"
"11008","KAONYWENI","Machakos","37.526395","-1.176245"
"11009","KATANGI HGM","Machakos","37.550385","-1.269685"
"11010","KATANGI SPECIAL UNIT","Machakos","37.711964","-1.412327"
"11011","KATANGI TOWNSHIP","Machakos","37.684939","-1.401684"
"11012","KATHANGATHINI","Machakos","37.715167","-1.325988"
"11013","KATHANGATHINI","Machakos","37.581032","-1.091215"
"11014","KATULANI","Machakos","37.597142","-1.11373"
"11015","KATUTUNI","Machakos","37.597839","-1.31096"
"11016","KAUMONI","Machakos","37.509543","-1.178111"
"11017","KAUTHULUNI","Machakos","37.476579","-1.167042"
"11018","KAUUKUNI","Machakos","37.486731","-1.143032"
"11019","KAVINGO","Machakos","37.77892","-1.449157"
"11020","KAVINGONI","Machakos","37.570914","-1.225881"
"11021","KIAMANI","Machakos","37.709812","-1.43482"
"11022","KIIMANI","Machakos","37.633977","-1.228429"
"11023","KIKENEANI","Machakos","37.753922","-1.431306"
"11024","KIKUYUNI","Machakos","37.19838","-1.16254"
"11025","KILAATU","Machakos","37.63542","-1.57168"
"11026","KILANGO","Machakos","37.537892","-1.107386"
"11027","KILUNGU","Machakos","37.610025","-1.158073"
"11028","KIMUUNI","Machakos","37.75071","-1.04878"
"11029","KINAKA","Machakos","37.65594","-1.260129"
"11030","KINYAATA","Machakos","37.638665","-1.339376"
"11031","KIONYWENI","Machakos","37.624594","-1.248655"
"11032","KISAANI","Machakos","37.70051","-0.93152"
"11033","KISIIKI","Machakos","37.440023","-1.084777"
"11034","KITHENDU","Machakos","37.488618","-1.161287"
"11035","KITHEUNI","Machakos","37.646296","-1.203042"
"11036","KITHIANIONI","Machakos","37.468336","-1.2143"
"11037","KITHIMANI HGM PRIMARY","Machakos","37.448691","-1.186856"
"11038","KITHITO","Machakos","37.688498","-1.344074"
"11039","KITHYOLO","Machakos","37.463694","-1.011058"
"11040","KITOLOLO","Machakos","37.649934","-1.302862"
"11041","KIUSYANI","Machakos","37.69985","-1.469007"
"11042","KIUUKUNI","Machakos","37.720088","-1.392047"
"11043","KONDO","Machakos","37.459652","-1.16598"
"11044","KWA KITEMA","Machakos","37.474566","-1.189016"
"11045","KWAKOKO","Machakos","37.437073","-1.166925"
"11046","KWAKULU","Machakos","37.422351","-1.053301"
"11047","KWAMWATU","Machakos","37.561212","-1.099212"
"11048","KWASYOKISINGA","Machakos","37.687225","-1.457345"
"11049","KWOSAU","Machakos","37.579765","-1.178391"
"11050","KYASIONI","Machakos","37.601109","-1.181471"
"11051","KYUA","Machakos","37.764608","-1.410331"
"11052","KYUSYANI","Machakos","37.599586","-1.326897"
"11053","MAKILA","Machakos","37.73256","-1.02455"
"11054","MAKIVENZI","Machakos","37.55436","-1.14985"
"11055","MAKUTANO","Machakos","37.470807","-1.409548"
"11056","MAKUTANO ABC","Machakos","37.46656","-1.195846"
"11057","MALATANI","Machakos","37.654689","-1.41444"
"11058","MANGWETI","Machakos","37.662066","-1.338955"
"11059","MASEWANI","Machakos","37.51495","-1.108504"
"11060","MATANGINI","Machakos","37.436054","-1.040515"
"11061","MATHINGAU","Machakos","37.588407","-1.257134"
"11062","MATUU HGM","Machakos","37.543127","-1.146286"
"11063","MAVOLONI","Machakos","37.42071","-1.081201"
"11064","MBEMBANI","Machakos","37.2626","-1.617505"
"11065","MBINGONI","Machakos","37.591363","-1.148013"
"11066","MEKILINGI","Machakos","37.752864","-1.383896"
"11067","MOMBUNI","Machakos","37.264774","-1.490811"
"11068","MUKALALA","Machakos","37.503113","-1.143015"
"11069","MUKUYUNI","Machakos","37.390503","-1.34117"
"11070","MUUSINI","Machakos","37.667656","-1.367303"
"11071","MUUSINI","Machakos","37.434673","-1.10194"
"11072","MWAMBATHAANA","Machakos","37.623026","-1.177138"
"11073","MWITASYANO","Machakos","37.660157","-1.219798"
"11074","MYUMBUNI","Machakos","37.558434","-1.298762"
"11075","NAIVASA","Machakos","37.620079","-1.221623"
"11076","NDALANI","Machakos","37.485778","-1.094766"
"11077","NDALASYANI","Machakos","37.589041","-1.217808"
"11078","NDIUNI","Machakos","37.706318","-1.488476"
"11079","NGANGANI","Machakos","37.618788","-1.300962"
"11080","NGOLIBA","Machakos","37.406091","-1.107443"
"11081","NGUMBULU","Machakos","37.712293","-1.355144"
"11082","NGUUMO","Machakos","37.419091","-1.165914"
"11083","NGUUMO","Machakos","37.611851","-1.342831"
"11084","NTHUNGULULU","Machakos","37.445334","-1.043206"
"11085","SINAI","Machakos","37.556842","-1.115831"
"11086","SOFIA","Machakos","37.496328","-1.126596"
"11087","TINGANGA","Machakos","37.70286","-1.30891"
"11088","UVOUNI","Machakos","37.459644","-1.050583"
"11089","VOTA","Machakos","37.44968","-1.107858"
"11090","YATTA NYS (HUDUMA)","Machakos","37.367557","-1.110728"
"11091","YEEMWATU","Machakos","37.479366","-1.231448"
"11092","YUMBUNI","Machakos","37.731363","-1.466553"
"11093","AIC KITHIMANI","Machakos","37.447316","-1.188348"
"11094","MAIUNI PRIMARY","Machakos","37.55669","-1.211237"
"11095","JOY SPRINGS","Machakos","37.541909","-1.141864"
"11096","KITHIMANI TOWNSHIP","Machakos","37.446578","-1.179107"
"11097","OUR LADY QUEEN OF PEACE","Machakos","37.68871","-1.404042"
"11098","ST ENOS","Machakos","37.439986","-1.083036"
"11099","ST. PAULS DAY AND BOARDING","Machakos","36.982085","-1.452985"
"11100","GREAT GENIUS","Machakos","37.438778","-1.187029"
"11101","BRIDGE INTERNATIONAL ACADEMIES","Machakos","37.545253","-1.149872"
"11102","ATHIANI","Makueni","37.93016","-2.11133"
"11103","IIANI","Makueni","37.41325","-1.99207"
"11104","IKAASU","Makueni","37.7337","-1.96264"
"11105","ILUMANI","Makueni","37.79384","-1.8161"
"11106","ITUMBULE","Makueni","37.70296","-1.92324"
"11107","IVINGA NZIA","Makueni","37.866375","-1.836859"
"11108","KAASYA","Makueni","37.71384","-2.02943"
"11109","KAIANI","Makueni","37.71852","-1.88185"
"11110","KAMUITHI","Makueni","37.81096","-1.86178"
"11111","KANTHIITU","Makueni","37.78237","-1.98305"
"11112","KANTHUNI","Makueni","37.83744","-1.884116"
"11113","KANYONGA","Makueni","37.84061","-1.84918"
"11114","KANZOKEANI","Makueni","37.7991","-1.92443"
"11115","KASAMBANI","Makueni","37.68697","-1.89745"
"11116","KASAYANI","Makueni","37.85015","-1.96976"
"11117","KATANGINI","Makueni","37.91261","-2.04628"
"11118","KATEIKO","Makueni","37.71121","-2.00371"
"11119","KATHAMBONI","Makueni","37.77433","-1.90865"
"11120","KATHONZWENI AIC BO","Makueni","37.72839","-1.9104"
"11121","KATHONZWENI H.G.M","Makueni","37.73161","-1.90817"
"11122","KATITHI","Makueni","37.81834","-1.80163"
"11123","KAVINGONI","Makueni","37.682","-1.95577"
"11124","KAVUMBU","Makueni","37.74099","-1.57837"
"11125","KIAMBANI","Makueni","37.96793","-2.59919"
"11126","KIANGINI","Makueni","37.76929","-2.07387"
"11127","KIKOME","Makueni","37.94337","-2.05042"
"11128","KILULUINI","Makueni","37.68766","-1.92727"
"11129","KIMUNDI","Makueni","37.82928","-1.94163"
"11130","KITEEI","Makueni","37.79928","-2.08474"
"11131","KITHAATHAINI","Makueni","37.76436","-1.8318"
"11132","KITHAYOONI","Makueni","37.40263","-1.59164"
"11133","KITHONI","Makueni","37.69312","-2.00916"
"11134","KITUMBAI","Makueni","37.76886","-1.80074"
"11135","KIUANI","Makueni","37.73688","-1.93233"
"11136","KIUMONI","Makueni","37.70042","-1.87102"
"11137","KWA ARUN","Makueni","37.865753","-1.896308"
"11138","KWA MALUVYU","Makueni","37.735395","-1.991534"
"11139","KWAKALELO","Makueni","37.89825","-1.97227"
"11140","KWAKAVISI","Makueni","37.69894","-1.98258"
"11141","KWAKILOMO","Makueni","37.86623","-1.91906"
"11142","KWAMBATA","Makueni","37.84037","-2.04323"
"11143","KWANGONDU","Makueni","37.67804","-1.99025"
"11144","KWANYAA","Makueni","37.91939","-2.02079"
"11145","KWANZULA","Makueni","37.93796","-2.07626"
"11146","KYASE","Makueni","37.89965","-1.94006"
"11147","KYUASINI","Makueni","37.82281","-1.994"
"11148","KYUNYU","Makueni","37.75125","-2.04777"
"11149","MAAU ELI","Makueni","37.90879","-2.09745"
"11150","MAKUTANO","Makueni","37.71577","-1.89837"
"11151","MANZANI","Makueni","37.84835","-2.08724"
"11152","MATHANGATHINI","Makueni","37.7871","-1.79347"
"11153","MATHEANI","Makueni","37.90123","-1.99891"
"11154","MATHEMBA","Makueni","37.75326","-1.8843"
"11155","MATULANI","Makueni","37.70305","-1.83062"
"11156","MAVINDINI","Makueni","37.787121","-1.829835"
"11157","MAYUU","Makueni","37.83263","-2.0617"
"11158","MBUSYANI","Makueni","37.76826","-2.03137"
"11159","MBUVO","Makueni","37.8004","-2.00216"
"11160","MIANGENI","Makueni","38.15305","-2.65684"
"11161","MIKAUNI","Makueni","37.88648","-2.03403"
"11162","MIKISI","Makueni","37.80289","-1.78926"
"11163","MISEKE","Makueni","37.75095","-1.96475"
"11164","MUANGENI","Makueni","37.87856","-1.9989"
"11165","MUKAMENI","Makueni","37.81701","-1.91672"
"11166","MUMBEENI","Makueni","37.84386","-1.80921"
"11167","MUNATHI","Makueni","37.81155","-2.04079"
"11168","MUTINI","Makueni","37.82318","-2.1064"
"11169","MWANIA","Makueni","37.91136","-2.07629"
"11170","MWISA","Makueni","37.71456","-1.94944"
"11171","NGOMANO","Makueni","38.05169","-2.64667"
"11172","NGOMENI","Makueni","37.75526","-1.99051"
"11173","NGUNGUUNI","Makueni","37.87107","-2.10678"
"11174","NZEVENI","Makueni","37.89584","-1.90862"
"11175","NZOUNI","Makueni","37.93412","-2.56258"
"11176","SYANDOO","Makueni","37.74076","-1.83774"
"11177","SYATU","Makueni","37.7604","-1.93299"
"11178","SYETHE","Makueni","37.78704","-2.04058"
"11179","THAVU","Makueni","37.7794","-1.94917"
"11180","UIINI","Makueni","37.76559","-1.86999"
"11181","UTITHINI","Makueni","37.7214","-1.85873"
"11182","YEEMBONDO","Makueni","37.79896","-1.89052"
"11183","YEEMULWA","Makueni","37.78991","-1.87359"
"11184","YEKANGA","Makueni","37.8387","-1.91679"
"11185","YIKITHUKI","Makueni","37.85712","-1.99079"
"11186","YIKITISE","Makueni","37.86892","-2.05289"
"11187","YIKIUUKU","Makueni","37.8154","-1.96427"
"11188","YINTHUNGU","Makueni","37.85839","-1.95889"
"11189","SHADDAI CHRISTIAN ACA","Makueni","37.413265","-1.615968"
"11190","ST MARTIN DE PORRES","Makueni","37.73267","-1.90946"
"11191","KATHONZWENI PLAINS","Makueni","37.729561","-1.913121"
"11192","THANGE CATHOLIC","Makueni","38.023832","-2.495317"
"11193","ATHI KAMUNYUNI","Makueni","38.26404","-2.50306"
"11194","ATHI SALAMA","Makueni","38.26174","-2.44461"
"11195","DWA ESTATE","Makueni","38.00709","-2.39494"
"11196","IIA ITUNE","Makueni","38.03931","-2.62141"
"11197","IIANI","Makueni","38.02533","-2.64267"
"11198","ILIKONI","Makueni","38.26199","-2.60591"
"11199","ILINGONI","Makueni","37.92881","-2.33128"
"11200","INGOLA","Makueni","38.16886","-2.36538"
"11201","IONGONI","Makueni","38.17523","-2.47137"
"11202","ISUNGULUNI","Makueni","38.01475","-2.51394"
"11203","ITHAAYONI","Makueni","37.95267","-2.54734"
"11204","ITHAMBAUME","Makueni","37.94233","-2.37091"
"11205","ITHUMULA","Makueni","38.06964","-2.31583"
"11206","ITITI","Makueni","38.12758","-2.45879"
"11207","ITUUMO","Makueni","37.98428","-2.51201"
"11208","IVIANI DEB","Makueni","38.18275","-2.67145"
"11209","IVINGONI","Makueni","38.07627","-2.6473"
"11210","IVOLENI","Makueni","38.00899","-2.56336"
"11211","KALIANI","Makueni","38.13522","-2.51905"
"11212","KALIMAKOI","Makueni","38.10239","-2.49991"
"11213","KALIMANI","Makueni","38.09565","-2.54806"
"11214","KALULINI","Makueni","37.99583","-2.34835"
"11215","KALULU","Makueni","38.04526","-2.55695"
